county,date,cases,name,population,population-per-100K,cases-per-100K,rate
Brooks,2020-09-11,281,Brooks,7093,0.07093,3961.652333286338,0.03961652333286338
Brown,2020-09-11,509,Brown,37864,0.37864,1344.2848087893515,0.013442848087893514
Burleson,2020-09-11,309,Burleson,18443,0.18443,1675.4324133817709,0.016754324133817708
Burnet,2020-09-11,677,Burnet,48155,0.48155,1405.876855985879,0.014058768559858789
Caldwell,2020-09-11,1393,Caldwell,43664,0.43664,3190.271161597655,0.03190271161597655
Calhoun,2020-09-11,618,Calhoun,21290,0.2129,2902.771254109911,0.029027712541099107
Callahan,2020-09-11,74,Callahan,13943,0.13943,530.7322670874274,0.005307322670874273
Cameron,2020-09-11,21943,Cameron,423163,4.23163,5185.472264824665,0.05185472264824666
Camp,2020-09-11,331,Camp,13094,0.13094,2527.87536276157,0.025278753627615703
Carson,2020-09-11,17,Carson,5926,0.05926,286.87141410732363,0.0028687141410732365
Cass,2020-09-11,279,Cass,30026,0.30026,929.1946979284619,0.00929194697928462
Castro,2020-09-11,241,Castro,7530,0.0753,3200.5312084993357,0.03200531208499336
Chambers,2020-09-11,1215,Chambers,43837,0.43837,2771.6312703880285,0.027716312703880284
Cherokee,2020-09-11,1458,Cherokee,52646,0.52646,2769.4411731185655,0.027694411731185656
Childress,2020-09-11,63,Childress,7306,0.07306,862.3049548316452,0.008623049548316452
Clay,2020-09-11,72,Clay,10471,0.10471,687.613408461465,0.00687613408461465
Cochran,2020-09-11,46,Cochran,2853,0.02853,1612.3378899404136,0.016123378899404135
Coke,2020-09-11,50,Coke,3387,0.03387,1476.2326542663125,0.014762326542663124
Coleman,2020-09-11,60,Coleman,8175,0.08175,733.9449541284404,0.007339449541284404
Collin,2020-09-11,11804,Collin,1034730,10.3473,1140.7806867492002,0.011407806867492003
Collingsworth,2020-09-11,18,Collingsworth,2920,0.0292,616.4383561643835,0.0061643835616438354
Colorado,2020-09-11,454,Colorado,21493,0.21493,2112.315637649467,0.021123156376494673
Comal,2020-09-11,2493,Comal,156209,1.56209,1595.9387743343855,0.015959387743343854
Comanche,2020-09-11,238,Comanche,13635,0.13635,1745.5078841217455,0.017455078841217456
Concho,2020-09-11,62,Concho,2726,0.02726,2274.39471753485,0.022743947175348497
Cooke,2020-09-11,355,Cooke,41257,0.41257,860.4600431441937,0.008604600431441936
Coryell,2020-09-11,1756,Coryell,75951,0.75951,2312.016958302063,0.02312016958302063
Cottle,2020-09-11,20,Cottle,1398,0.01398,1430.615164520744,0.01430615164520744
Crane,2020-09-11,71,Crane,4797,0.04797,1480.091723994163,0.014800917239941631
Crockett,2020-09-11,164,Crockett,3464,0.03464,4734.411085450347,0.04734411085450346
Crosby,2020-09-11,83,Crosby,5737,0.05737,1446.7491720411365,0.014467491720411365
Culberson,2020-09-11,38,Culberson,2171,0.02171,1750.3454629203131,0.017503454629203132
Dallam,2020-09-11,217,Dallam,7287,0.07287,2977.90585975024,0.029779058597502402
Dallas,2020-09-11,74628,Dallas,2635516,26.35516,2831.6276584926823,0.028316276584926824
Dawson,2020-09-11,268,Dawson,12728,0.12728,2105.593966059082,0.021055939660590824
Deaf Smith,2020-09-11,832,Deaf Smith,18546,0.18546,4486.142564434379,0.0448614256443438
Delta,2020-09-11,22,Delta,5331,0.05331,412.68054773963604,0.004126805477396361
Denton,2020-09-11,10916,Denton,887207,8.87207,1230.3780290281748,0.012303780290281749
DeWitt,2020-09-11,893,DeWitt,20160,0.2016,4429.563492063492,0.04429563492063492
Dickens,2020-09-11,47,Dickens,2211,0.02211,2125.734961555857,0.02125734961555857
Dimmit,2020-09-11,189,Dimmit,10124,0.10124,1866.8510470169895,0.018668510470169892
Donley,2020-09-11,57,Donley,3278,0.03278,1738.8651616839538,0.017388651616839536
Duval,2020-09-11,404,Duval,11157,0.11157,3621.04508380389,0.0362104508380389
Eastland,2020-09-11,144,Eastland,18360,0.1836,784.313725490196,0.00784313725490196
Ector,2020-09-11,2940,Ector,166223,1.66223,1768.7083014985892,0.017687083014985894
Edwards,2020-09-11,34,Edwards,1932,0.01932,1759.8343685300206,0.017598343685300208
Ellis,2020-09-11,3988,Ellis,184826,1.84826,2157.705084782444,0.02157705084782444
El Paso,2020-09-11,21335,El Paso,839238,8.39238,2542.187079231398,0.02542187079231398
Erath,2020-09-11,754,Erath,42698,0.42698,1765.8906740362545,0.017658906740362548
Falls,2020-09-11,185,Falls,17297,0.17297,1069.549632884315,0.010695496328843151
Fannin,2020-09-11,638,Fannin,35514,0.35514,1796.4746297234892,0.017964746297234893
Fayette,2020-09-11,392,Fayette,25346,0.25346,1546.595123490886,0.015465951234908862
Fisher,2020-09-11,62,Fisher,3830,0.0383,1618.798955613577,0.01618798955613577
Floyd,2020-09-11,100,Floyd,5712,0.05712,1750.700280112045,0.01750700280112045
Foard,2020-09-11,3,Foard,1155,0.01155,259.7402597402598,0.0025974025974025974
Fort Bend,2020-09-11,15331,Fort Bend,811688,8.11688,1888.7799252914913,0.01888779925291491
Franklin,2020-09-11,119,Franklin,10725,0.10725,1109.5571095571095,0.011095571095571096
Freestone,2020-09-11,389,Freestone,19717,0.19717,1972.9167723284475,0.019729167723284476
Frio,2020-09-11,647,Frio,20306,0.20306,3186.250369348961,0.031862503693489606
Gaines,2020-09-11,279,Gaines,21492,0.21492,1298.1574539363485,0.012981574539363484
Galveston,2020-09-11,11177,Galveston,342139,3.42139,3266.80092009388,0.0326680092009388
Garza,2020-09-11,102,Garza,6229,0.06229,1637.5020067426553,0.016375020067426554
Gillespie,2020-09-11,208,Gillespie,26988,0.26988,770.7129094412331,0.007707129094412331
Glasscock,2020-09-11,6,Glasscock,1409,0.01409,425.83392476933994,0.0042583392476933995
Goliad,2020-09-11,129,Goliad,7658,0.07658,1684.5129276573518,0.016845129276573518
Gonzales,2020-09-11,822,Gonzales,20837,0.20837,3944.9056965973987,0.03944905696597399
Gray,2020-09-11,254,Gray,21886,0.21886,1160.5592616284382,0.011605592616284383
Grayson,2020-09-11,1577,Grayson,136212,1.36212,1157.7540892138725,0.011577540892138725
Gregg,2020-09-11,1999,Gregg,123945,1.23945,1612.8121344144581,0.01612812134414458
Grimes,2020-09-11,1053,Grimes,28880,0.2888,3646.1218836565095,0.0364612188365651
Guadalupe,2020-09-11,1942,Guadalupe,166847,1.66847,1163.940616253214,0.01163940616253214
Hale,2020-09-11,1704,Hale,33406,0.33406,5100.880081422499,0.05100880081422499
Hall,2020-09-11,17,Hall,2964,0.02964,573.549257759784,0.005735492577597841
Hamilton,2020-09-11,105,Hamilton,8461,0.08461,1240.9880628767285,0.012409880628767285
Hansford,2020-09-11,108,Hansford,5399,0.05399,2000.3704389701795,0.020003704389701796
Hardeman,2020-09-11,24,Hardeman,3933,0.03933,610.2212051868803,0.006102212051868803
Hardin,2020-09-11,1284,Hardin,57602,0.57602,2229.0892677337592,0.022290892677337592
Harris,2020-09-11,113504,Harris,4713325,47.13325,2408.1513581176773,0.02408151358117677
Harrison,2020-09-11,835,Harrison,66553,0.66553,1254.6391597674035,0.012546391597674034
Hartley,2020-09-11,106,Hartley,5576,0.05576,1901.0043041606887,0.019010043041606885
Haskell,2020-09-11,59,Haskell,5658,0.05658,1042.77129727819,0.010427712972781902
Hays,2020-09-11,5568,Hays,230191,2.30191,2418.860859025766,0.024188608590257656
Hemphill,2020-09-11,71,Hemphill,3819,0.03819,1859.1254255040585,0.018591254255040587
Henderson,2020-09-11,885,Henderson,82737,0.82737,1069.6544472243372,0.010696544472243373
Hidalgo,2020-09-11,29082,Hidalgo,868707,8.68707,3347.734046116815,0.03347734046116815
Hill,2020-09-11,399,Hill,36649,0.36649,1088.706376708778,0.01088706376708778
Hockley,2020-09-11,297,Hockley,23021,0.23021,1290.1264063246601,0.012901264063246601
Hood,2020-09-11,842,Hood,61643,0.61643,1365.9296270460554,0.013659296270460555
Hopkins,2020-09-11,284,Hopkins,37084,0.37084,765.8289289181319,0.007658289289181318
Houston,2020-09-11,351,Houston,22968,0.22968,1528.2131661442006,0.015282131661442006
Howard,2020-09-11,403,Howard,36664,0.36664,1099.1708487890028,0.010991708487890028
Hudspeth,2020-09-11,43,Hudspeth,4886,0.04886,880.0654932460089,0.00880065493246009
Hunt,2020-09-11,1506,Hunt,98594,0.98594,1527.4763170172625,0.015274763170172628
Hutchinson,2020-09-11,158,Hutchinson,20938,0.20938,754.6088451619065,0.007546088451619066
Irion,2020-09-11,10,Irion,1536,0.01536,651.0416666666666,0.006510416666666667
Jack,2020-09-11,127,Jack,8935,0.08935,1421.3766088416342,0.01421376608841634
Jackson,2020-09-11,517,Jackson,14760,0.1476,3502.710027100271,0.03502710027100271
Jasper,2020-09-11,411,Jasper,35529,0.35529,1156.8014861099384,0.011568014861099384
Jeff Davis,2020-09-11,14,Jeff Davis,2274,0.02274,615.6552330694811,0.006156552330694811
Jefferson,2020-09-11,6912,Jefferson,251565,2.51565,2747.600023850695,0.027476000238506947
Jim Hogg,2020-09-11,96,Jim Hogg,5200,0.052,1846.1538461538462,0.018461538461538463
Jim Wells,2020-09-11,1356,Jim Wells,40482,0.40482,3349.636875648436,0.03349636875648437
Johnson,2020-09-11,2659,Johnson,175817,1.75817,1512.3679735179192,0.015123679735179193
Jones,2020-09-11,569,Jones,20083,0.20083,2833.2420455111287,0.02833242045511129
Karnes,2020-09-11,752,Karnes,15601,0.15601,4820.203833087622,0.048202038330876225
Kaufman,2020-09-11,2911,Kaufman,136154,1.36154,2138.0201830280416,0.02138020183028042
Kendall,2020-09-11,203,Kendall,47431,0.47431,427.9901330353566,0.004279901330353567
Kenedy,2020-09-11,7,Kenedy,404,0.00404,1732.6732673267327,0.017326732673267328
Kent,2020-09-11,7,Kent,762,0.00762,918.6351706036745,0.009186351706036745
Kerr,2020-09-11,444,Kerr,52600,0.526,844.106463878327,0.00844106463878327
Kimble,2020-09-11,16,Kimble,4337,0.04337,368.91860733225735,0.0036891860733225734
King,2020-09-11,0,King,272,0.00272,0.0,0.0
Kinney,2020-09-11,24,Kinney,3667,0.03667,654.485955822198,0.00654485955822198
Kleberg,2020-09-11,953,Kleberg,30680,0.3068,3106.2581486310296,0.0310625814863103
Knox,2020-09-11,67,Knox,3664,0.03664,1828.6026200873364,0.018286026200873363
Lamar,2020-09-11,959,Lamar,49859,0.49859,1923.4240558374618,0.019234240558374617
Lamb,2020-09-11,304,Lamb,12893,0.12893,2357.868610874118,0.023578686108741177
Lampasas,2020-09-11,202,Lampasas,21428,0.21428,942.6918051148031,0.009426918051148031
La Salle,2020-09-11,362,La Salle,7520,0.0752,4813.829787234043,0.048138297872340426
Lavaca,2020-09-11,698,Lavaca,20154,0.20154,3463.332340974496,0.03463332340974496
Lee,2020-09-11,208,Lee,17239,0.17239,1206.5665061778527,0.012065665061778525
Leon,2020-09-11,209,Leon,17404,0.17404,1200.8733624454148,0.012008733624454149
Liberty,2020-09-11,2091,Liberty,88219,0.88219,2370.237703895986,0.02370237703895986
Limestone,2020-09-11,507,Limestone,23437,0.23437,2163.246149251184,0.02163246149251184
Lipscomb,2020-09-11,28,Lipscomb,3233,0.03233,866.0686668728736,0.008660686668728735
Live Oak,2020-09-11,359,Live Oak,12207,0.12207,2940.935528794954,0.029409355287949537
Llano,2020-09-11,107,Llano,21795,0.21795,490.93828859830234,0.004909382885983023
Loving,2020-09-11,0,Loving,169,0.00169,0.0,0.0
Lubbock,2020-09-11,9402,Lubbock,310569,3.10569,3027.346579987056,0.03027346579987056
Lynn,2020-09-11,89,Lynn,5951,0.05951,1495.5469668963199,0.0149554696689632
McCulloch,2020-09-11,129,McCulloch,7984,0.07984,1615.731462925852,0.016157314629258516
McLennan,2020-09-11,6991,McLennan,256623,2.56623,2724.229706612424,0.027242297066124237
McMullen,2020-09-11,19,McMullen,743,0.00743,2557.200538358008,0.02557200538358008
Madison,2020-09-11,702,Madison,14284,0.14284,4914.589750770093,0.049145897507700924
Marion,2020-09-11,147,Marion,9854,0.09854,1491.7799878222042,0.014917799878222043
Martin,2020-09-11,75,Martin,5771,0.05771,1299.6014555536303,0.012996014555536303
Mason,2020-09-11,76,Mason,4274,0.04274,1778.193729527375,0.017781937295273748
Matagorda,2020-09-11,973,Matagorda,36643,0.36643,2655.3502715389027,0.026553502715389025
Maverick,2020-09-11,3499,Maverick,58722,0.58722,5958.584516876129,0.05958584516876128
Medina,2020-09-11,1151,Medina,51584,0.51584,2231.3120347394542,0.022313120347394542
Menard,2020-09-11,23,Menard,2138,0.02138,1075.7717492984098,0.010757717492984098
Midland,2020-09-11,3421,Midland,176832,1.76832,1934.6045964531309,0.019346045964531308
Milam,2020-09-11,462,Milam,24823,0.24823,1861.1771341094952,0.018611771341094954
Mills,2020-09-11,42,Mills,4873,0.04873,861.89205828032,0.008618920582803202
Mitchell,2020-09-11,80,Mitchell,8545,0.08545,936.2200117027502,0.009362200117027502
Montague,2020-09-11,157,Montague,19818,0.19818,792.2091028358059,0.007922091028358058
Montgomery,2020-09-11,9586,Montgomery,607391,6.07391,1578.225558165992,0.01578225558165992
Moore,2020-09-11,1132,Moore,20940,0.2094,5405.921680993314,0.05405921680993314
Morris,2020-09-11,173,Morris,12388,0.12388,1396.512754278334,0.013965127542783338
Motley,2020-09-11,7,Motley,1200,0.012,583.3333333333334,0.005833333333333334
Nacogdoches,2020-09-11,1444,Nacogdoches,65204,0.65204,2214.588062082081,0.022145880620820808
Navarro,2020-09-11,1180,Navarro,50113,0.50113,2354.6784267555327,0.023546784267555326
Newton,2020-09-11,164,Newton,13595,0.13595,1206.3258550937846,0.012063258550937844
Nolan,2020-09-11,183,Nolan,14714,0.14714,1243.7134701644693,0.012437134701644693
Nueces,2020-09-11,15335,Nueces,362294,3.62294,4232.750197353531,0.042327501973535304
Ochiltree,2020-09-11,114,Ochiltree,9836,0.09836,1159.007726718178,0.011590077267181781
Oldham,2020-09-11,15,Oldham,2112,0.02112,710.2272727272727,0.007102272727272727
Orange,2020-09-11,1801,Orange,83396,0.83396,2159.5759988488658,0.021595759988488658
Palo Pinto,2020-09-11,468,Palo Pinto,29189,0.29189,1603.3437253759978,0.01603343725375998
Panola,2020-09-11,345,Panola,23194,0.23194,1487.4536518065017,0.014874536518065017
Parker,2020-09-11,1735,Parker,142878,1.42878,1214.3227088845028,0.012143227088845028
Parmer,2020-09-11,402,Parmer,9605,0.09605,4185.320145757418,0.04185320145757418
Pecos,2020-09-11,343,Pecos,15823,0.15823,2167.7305188649434,0.021677305188649434
Polk,2020-09-11,811,Polk,51353,0.51353,1579.2650867524778,0.01579265086752478
Potter,2020-09-11,4244,Potter,117415,1.17415,3614.5296597538645,0.036145296597538644
Presidio,2020-09-11,91,Presidio,6704,0.06704,1357.398568019093,0.013573985680190932
Rains,2020-09-11,60,Rains,12514,0.12514,479.46300143838897,0.00479463001438389
Randall,2020-09-11,2395,Randall,137713,1.37713,1739.1241204534067,0.01739124120453407
Reagan,2020-09-11,86,Reagan,3849,0.03849,2234.346583528189,0.022343465835281892
Real,2020-09-11,105,Real,3452,0.03452,3041.714947856315,0.030417149478563152
Red River,2020-09-11,155,Red River,12023,0.12023,1289.1957082259003,0.012891957082259004
Reeves,2020-09-11,182,Reeves,15976,0.15976,1139.2088132198296,0.011392088132198297
Refugio,2020-09-11,301,Refugio,6948,0.06948,4332.181922855498,0.04332181922855498
Roberts,2020-09-11,9,Roberts,854,0.00854,1053.8641686182668,0.01053864168618267
Robertson,2020-09-11,270,Robertson,17074,0.17074,1581.3517629143728,0.015813517629143726
Rockwall,2020-09-11,1443,Rockwall,104915,1.04915,1375.3991326311775,0.013753991326311776
Runnels,2020-09-11,226,Runnels,10264,0.10264,2201.8706157443494,0.02201870615744349
Rusk,2020-09-11,790,Rusk,54406,0.54406,1452.04573025034,0.0145204573025034
Sabine,2020-09-11,75,Sabine,10542,0.10542,711.4399544678429,0.0071143995446784295
San Augustine,2020-09-11,197,San Augustine,8237,0.08237,2391.647444457934,0.02391647444457934
San Jacinto,2020-09-11,215,San Jacinto,28859,0.28859,745.0015593055892,0.0074500155930558925
San Patricio,2020-09-11,1372,San Patricio,66730,0.6673,2056.046755582197,0.02056046755582197
San Saba,2020-09-11,42,San Saba,6055,0.06055,693.6416184971098,0.006936416184971098
Schleicher,2020-09-11,51,Schleicher,2793,0.02793,1825.9935553168636,0.018259935553168637
Scurry,2020-09-11,578,Scurry,16703,0.16703,3460.4562054720705,0.034604562054720706
Shackelford,2020-09-11,23,Shackelford,3265,0.03265,704.4410413476264,0.007044410413476264
Shelby,2020-09-11,455,Shelby,25274,0.25274,1800.2690511988603,0.018002690511988606
Sherman,2020-09-11,57,Sherman,3022,0.03022,1886.168100595632,0.01886168100595632
Smith,2020-09-11,3471,Smith,232751,2.32751,1491.2932704907819,0.01491293270490782
Somervell,2020-09-11,132,Somervell,9128,0.09128,1446.0999123575812,0.014460999123575811
Starr,2020-09-11,3235,Starr,64633,0.64633,5005.1831107947955,0.050051831107947954
Stephens,2020-09-11,126,Stephens,9366,0.09366,1345.291479820628,0.013452914798206279
Sterling,2020-09-11,4,Sterling,1291,0.01291,309.83733539891557,0.003098373353989156
Stonewall,2020-09-11,9,Stonewall,1350,0.0135,666.6666666666666,0.006666666666666667
Sutton,2020-09-11,78,Sutton,3776,0.03776,2065.677966101695,0.02065677966101695
Swisher,2020-09-11,96,Swisher,7397,0.07397,1297.82344193592,0.0129782344193592
Tarrant,2020-09-11,40950,Tarrant,2102515,21.02515,1947.6674363797642,0.01947667436379764
Taylor,2020-09-11,1386,Taylor,138034,1.38034,1004.1004390222699,0.010041004390222699
Terrell,2020-09-11,3,Terrell,776,0.00776,386.5979381443299,0.003865979381443299
Terry,2020-09-11,215,Terry,12337,0.12337,1742.7251357704467,0.017427251357704465
Throckmorton,2020-09-11,6,Throckmorton,1501,0.01501,399.73351099267154,0.003997335109926716
Titus,2020-09-11,1406,Titus,32750,0.3275,4293.1297709923665,0.04293129770992366
Tom Green,2020-09-11,2108,Tom Green,119200,1.192,1768.4563758389263,0.01768456375838926
Travis,2020-09-11,27424,Travis,1273954,12.73954,2152.6679927218725,0.021526679927218722
Trinity,2020-09-11,187,Trinity,14651,0.14651,1276.3633881646304,0.012763633881646304
Tyler,2020-09-11,192,Tyler,21672,0.21672,885.9357696566999,0.008859357696566999
Upshur,2020-09-11,353,Upshur,41753,0.41753,845.4482312648192,0.008454482312648193
Upton,2020-09-11,21,Upton,3657,0.03657,574.2411812961444,0.005742411812961444
Uvalde,2020-09-11,729,Uvalde,26741,0.26741,2726.1508544931007,0.027261508544931003
Val Verde,2020-09-11,1957,Val Verde,49025,0.49025,3991.840897501275,0.03991840897501275
Van Zandt,2020-09-11,539,Van Zandt,56590,0.5659,952.4650998409613,0.009524650998409613
Victoria,2020-09-11,3931,Victoria,92084,0.92084,4268.928369749359,0.04268928369749359
Walker,2020-09-11,3416,Walker,72971,0.72971,4681.31175398446,0.046813117539844594
Waller,2020-09-11,752,Waller,55246,0.55246,1361.184520146255,0.013611845201462549
Ward,2020-09-11,115,Ward,11998,0.11998,958.4930821803633,0.009584930821803634
Washington,2020-09-11,593,Washington,35882,0.35882,1652.639206287275,0.01652639206287275
Webb,2020-09-11,12464,Webb,276652,2.76652,4505.299076095601,0.045052990760956
Wharton,2020-09-11,1259,Wharton,41556,0.41556,3029.6467417460776,0.030296467417460775
Wheeler,2020-09-11,42,Wheeler,5056,0.05056,830.6962025316456,0.008306962025316455
Wichita,2020-09-11,1465,Wichita,132230,1.3223,1107.91802162898,0.011079180216289798
Wilbarger,2020-09-11,121,Wilbarger,12769,0.12769,947.6074868822931,0.009476074868822931
Willacy,2020-09-11,1179,Willacy,21358,0.21358,5520.179792115367,0.055201797921153664
Williamson,2020-09-11,8125,Williamson,590551,5.90551,1375.833755255685,0.01375833755255685
Wilson,2020-09-11,565,Wilson,51070,0.5107,1106.3246524378303,0.011063246524378303
Winkler,2020-09-11,104,Winkler,8010,0.0801,1298.3770287141074,0.012983770287141073
Wise,2020-09-11,687,Wise,69984,0.69984,981.6529492455418,0.009816529492455418
Wood,2020-09-11,451,Wood,45539,0.45539,990.3599112848327,0.009903599112848327
Yoakum,2020-09-11,183,Yoakum,8713,0.08713,2100.309881785837,0.021003098817858373
Young,2020-09-11,243,Young,18010,0.1801,1349.2504164353136,0.013492504164353138
Zapata,2020-09-11,317,Zapata,14179,0.14179,2235.700684110304,0.02235700684110304
Zavala,2020-09-11,275,Zavala,11840,0.1184,2322.635135135135,0.02322635135135135
Anderson,2020-09-12,2763,Anderson,57735,0.57735,4785.658612626656,0.04785658612626656
Andrews,2020-09-12,400,Andrews,18705,0.18705,2138.4656508954827,0.021384656508954825
Angelina,2020-09-12,2072,Angelina,86715,0.86715,2389.43666032405,0.0238943666032405
Aransas,2020-09-12,302,Aransas,23510,0.2351,1284.5597618034878,0.012845597618034879
Archer,2020-09-12,67,Archer,8553,0.08553,783.3508710394015,0.007833508710394014
Armstrong,2020-09-12,12,Armstrong,1887,0.01887,635.9300476947535,0.006359300476947536
Atascosa,2020-09-12,615,Atascosa,51153,0.51153,1202.2755263620902,0.012022755263620902
Austin,2020-09-12,460,Austin,30032,0.30032,1531.6995205114545,0.015316995205114545
Bailey,2020-09-12,204,Bailey,7000,0.07,2914.285714285714,0.029142857142857144
Bandera,2020-09-12,113,Bandera,23112,0.23112,488.92350294219455,0.004889235029421945
Bastrop,2020-09-12,1685,Bastrop,88723,0.88723,1899.1693247523192,0.01899169324752319
Baylor,2020-09-12,14,Baylor,3509,0.03509,398.9740666856654,0.003989740666856654
Bee,2020-09-12,1805,Bee,32565,0.32565,5542.760632580992,0.05542760632580992
Bell,2020-09-12,5100,Bell,362924,3.62924,1405.2528904123178,0.014052528904123177
Bexar,2020-09-12,39262,Bexar,2003554,20.03554,1959.6177592418271,0.019596177592418274
Blanco,2020-09-12,135,Blanco,11931,0.11931,1131.506160422429,0.01131506160422429
Borden,2020-09-12,0,Borden,654,0.00654,0.0,0.0
Bosque,2020-09-12,263,Bosque,18685,0.18685,1407.5461600214076,0.014075461600214076
Bowie,2020-09-12,1167,Bowie,93245,0.93245,1251.5416376213202,0.012515416376213203
Brazoria,2020-09-12,10347,Brazoria,374264,3.74264,2764.6260393732764,0.027646260393732768
Brazos,2020-09-12,5617,Brazos,229211,2.29211,2450.580469523714,0.02450580469523714
Brewster,2020-09-12,212,Brewster,9203,0.09203,2303.5966532652396,0.023035966532652396
Briscoe,2020-09-12,12,Briscoe,1546,0.01546,776.196636481242,0.007761966364812419
Brooks,2020-09-12,282,Brooks,7093,0.07093,3975.7507401663606,0.03975750740166361
Brown,2020-09-12,509,Brown,37864,0.37864,1344.2848087893515,0.013442848087893514
Burleson,2020-09-12,312,Burleson,18443,0.18443,1691.6987474922735,0.016916987474922734
Burnet,2020-09-12,680,Burnet,48155,0.48155,1412.106738656422,0.01412106738656422
Caldwell,2020-09-12,1411,Caldwell,43664,0.43664,3231.495053133016,0.032314950531330155
Calhoun,2020-09-12,618,Calhoun,21290,0.2129,2902.771254109911,0.029027712541099107
Callahan,2020-09-12,75,Callahan,13943,0.13943,537.904324750771,0.00537904324750771
Cameron,2020-09-12,21983,Cameron,423163,4.23163,5194.924887100243,0.051949248871002426
Camp,2020-09-12,335,Camp,13094,0.13094,2558.423705513976,0.02558423705513976
Carson,2020-09-12,17,Carson,5926,0.05926,286.87141410732363,0.0028687141410732365
Cass,2020-09-12,283,Cass,30026,0.30026,942.5164857123825,0.009425164857123827
Castro,2020-09-12,241,Castro,7530,0.0753,3200.5312084993357,0.03200531208499336
Chambers,2020-09-12,1215,Chambers,43837,0.43837,2771.6312703880285,0.027716312703880284
Cherokee,2020-09-12,1467,Cherokee,52646,0.52646,2786.5364890020132,0.027865364890020134
Childress,2020-09-12,63,Childress,7306,0.07306,862.3049548316452,0.008623049548316452
Clay,2020-09-12,72,Clay,10471,0.10471,687.613408461465,0.00687613408461465
Cochran,2020-09-12,47,Cochran,2853,0.02853,1647.3887136347705,0.016473887136347704
Coke,2020-09-12,50,Coke,3387,0.03387,1476.2326542663125,0.014762326542663124
Coleman,2020-09-12,61,Coleman,8175,0.08175,746.177370030581,0.00746177370030581
Collin,2020-09-12,11986,Collin,1034730,10.3473,1158.3698162805756,0.011583698162805757
Collingsworth,2020-09-12,18,Collingsworth,2920,0.0292,616.4383561643835,0.0061643835616438354
Colorado,2020-09-12,456,Colorado,21493,0.21493,2121.6209928814033,0.021216209928814032
Comal,2020-09-12,2495,Comal,156209,1.56209,1597.2191102945412,0.015972191102945413
Comanche,2020-09-12,238,Comanche,13635,0.13635,1745.5078841217455,0.017455078841217456
Concho,2020-09-12,62,Concho,2726,0.02726,2274.39471753485,0.022743947175348497
Cooke,2020-09-12,358,Cooke,41257,0.41257,867.7315364665391,0.00867731536466539
Coryell,2020-09-12,1766,Coryell,75951,0.75951,2325.1833418914825,0.023251833418914826
Cottle,2020-09-12,20,Cottle,1398,0.01398,1430.615164520744,0.01430615164520744
Crane,2020-09-12,71,Crane,4797,0.04797,1480.091723994163,0.014800917239941631
Crockett,2020-09-12,164,Crockett,3464,0.03464,4734.411085450347,0.04734411085450346
Crosby,2020-09-12,83,Crosby,5737,0.05737,1446.7491720411365,0.014467491720411365
Culberson,2020-09-12,39,Culberson,2171,0.02171,1796.4071856287426,0.017964071856287425
Dallam,2020-09-12,219,Dallam,7287,0.07287,3005.3519967064635,0.030053519967064634
Dallas,2020-09-12,74887,Dallas,2635516,26.35516,2841.4549560693235,0.02841454956069324
Dawson,2020-09-12,268,Dawson,12728,0.12728,2105.593966059082,0.021055939660590824
Deaf Smith,2020-09-12,838,Deaf Smith,18546,0.18546,4518.4945540817425,0.04518494554081743
Delta,2020-09-12,22,Delta,5331,0.05331,412.68054773963604,0.004126805477396361
Denton,2020-09-12,10977,Denton,887207,8.87207,1237.2535383512527,0.01237253538351253
DeWitt,2020-09-12,937,DeWitt,20160,0.2016,4647.81746031746,0.046478174603174605
Dickens,2020-09-12,48,Dickens,2211,0.02211,2170.9633649932157,0.021709633649932156
Dimmit,2020-09-12,190,Dimmit,10124,0.10124,1876.7285657842751,0.01876728565784275
Donley,2020-09-12,59,Donley,3278,0.03278,1799.8779743746188,0.017998779743746186
Duval,2020-09-12,405,Duval,11157,0.11157,3630.0080666845924,0.036300080666845924
Eastland,2020-09-12,144,Eastland,18360,0.1836,784.313725490196,0.00784313725490196
Ector,2020-09-12,2955,Ector,166223,1.66223,1777.7323234450105,0.017777323234450106
Edwards,2020-09-12,34,Edwards,1932,0.01932,1759.8343685300206,0.017598343685300208
Ellis,2020-09-12,3998,Ellis,184826,1.84826,2163.1155789769837,0.02163115578976984
El Paso,2020-09-12,21559,El Paso,839238,8.39238,2568.8779583383975,0.025688779583383975
Erath,2020-09-12,760,Erath,42698,0.42698,1779.9428544662512,0.017799428544662512
Falls,2020-09-12,186,Falls,17297,0.17297,1075.3309822512574,0.010753309822512575
Fannin,2020-09-12,641,Fannin,35514,0.35514,1804.9220025905277,0.018049220025905276
Fayette,2020-09-12,396,Fayette,25346,0.25346,1562.3767063836501,0.015623767063836502
Fisher,2020-09-12,62,Fisher,3830,0.0383,1618.798955613577,0.01618798955613577
Floyd,2020-09-12,100,Floyd,5712,0.05712,1750.700280112045,0.01750700280112045
Foard,2020-09-12,5,Foard,1155,0.01155,432.9004329004329,0.004329004329004329
Fort Bend,2020-09-12,15352,Fort Bend,811688,8.11688,1891.3671262849764,0.018913671262849766
Franklin,2020-09-12,123,Franklin,10725,0.10725,1146.8531468531469,0.01146853146853147
Freestone,2020-09-12,393,Freestone,19717,0.19717,1993.203834254704,0.019932038342547042
Frio,2020-09-12,664,Frio,20306,0.20306,3269.969467152566,0.032699694671525656
