county,date,cases,name,population,rate
Callahan,2020-06-10,10,Callahan,13943,0.0007172057663343614
Cameron,2020-06-10,951,Cameron,423163,0.0022473609460184375
Camp,2020-06-10,95,Camp,13094,0.00725523140369635
Carson,2020-06-10,6,Carson,5926,0.0010124873439082012
Cass,2020-06-10,32,Cass,30026,0.001065743022713648
Castro,2020-06-10,37,Castro,7530,0.004913678618857902
Chambers,2020-06-10,86,Chambers,43837,0.001961813080274654
Cherokee,2020-06-10,54,Cherokee,52646,0.0010257189530068762
Childress,2020-06-10,6,Childress,7306,0.0008212428141253764
Clay,2020-06-10,5,Clay,10471,0.0004775093114315729
Cochran,2020-06-10,1,Cochran,2853,0.0003505082369435682
Coke,2020-06-10,1,Coke,3387,0.0002952465308532625
Coleman,2020-06-10,3,Coleman,8175,0.0003669724770642202
Collin,2020-06-10,1546,Collin,1034730,0.0014941095744783663
Collingsworth,2020-06-10,5,Collingsworth,2920,0.0017123287671232876
Colorado,2020-06-10,27,Colorado,21493,0.0012562229563113571
Comal,2020-06-10,134,Comal,156209,0.0008578250933044831
Comanche,2020-06-10,12,Comanche,13635,0.0008800880088008801
Concho,2020-06-10,1,Concho,2726,0.00036683785766691124
Cooke,2020-06-10,20,Cooke,41257,0.0004847662214896866
Coryell,2020-06-10,299,Coryell,75951,0.003936748693236429
Cottle,2020-06-10,4,Cottle,1398,0.002861230329041488
Crane,2020-06-10,31,Crane,4797,0.006462372316030853
Crockett,2020-06-10,5,Crockett,3464,0.001443418013856813
Crosby,2020-06-10,4,Crosby,5737,0.0006972285166463308
Culberson,2020-06-10,0,Culberson,2171,0.0
Dallam,2020-06-10,32,Dallam,7287,0.004391381912995746
Dallas,2020-06-10,12645,Dallas,2635516,0.004797921924966496
Dawson,2020-06-10,45,Dawson,12728,0.003535512256442489
Deaf Smith,2020-06-10,190,Deaf Smith,18546,0.01024479672166505
Delta,2020-06-10,2,Delta,5331,0.00037516413430876007
Denton,2020-06-10,1559,Denton,887207,0.0017571998417505723
DeWitt,2020-06-10,24,DeWitt,20160,0.0011904761904761906
Dickens,2020-06-10,1,Dickens,2211,0.0004522840343735866
Dimmit,2020-06-10,1,Dimmit,10124,9.877518767285657e-05
Donley,2020-06-10,27,Donley,3278,0.00823672971323978
Duval,2020-06-10,5,Duval,11157,0.0004481491440351349
Eastland,2020-06-10,7,Eastland,18360,0.0003812636165577342
Ector,2020-06-10,214,Ector,166223,0.0012874271310227827
Edwards,2020-06-10,0,Edwards,1932,0.0
Ellis,2020-06-10,418,Ellis,184826,0.002261586573317607
El Paso,2020-06-10,3582,El Paso,839238,0.004268157542913929
Erath,2020-06-10,29,Erath,42698,0.0006791887207831748
Falls,2020-06-10,13,Falls,17297,0.0007515754177024917
Fannin,2020-06-10,50,Fannin,35514,0.0014078954778397252
Fayette,2020-06-10,39,Fayette,25346,0.001538704332044504
Fisher,2020-06-10,2,Fisher,3830,0.0005221932114882506
Floyd,2020-06-10,16,Floyd,5712,0.0028011204481792717
Foard,2020-06-10,0,Foard,1155,0.0
Fort Bend,2020-06-10,2225,Fort Bend,811688,0.0027412010526212042
Franklin,2020-06-10,22,Franklin,10725,0.0020512820512820513
Freestone,2020-06-10,13,Freestone,19717,0.0006593295126033372
Frio,2020-06-10,54,Frio,20306,0.002659312518467448
Gaines,2020-06-10,9,Gaines,21492,0.0004187604690117253
Galveston,2020-06-10,1051,Galveston,342139,0.003071850914394442
Garza,2020-06-10,7,Garza,6229,0.0011237758869802536
Gillespie,2020-06-10,5,Gillespie,26988,0.00018526752630798873
Glasscock,2020-06-10,1,Glasscock,1409,0.0007097232079489
Goliad,2020-06-10,7,Goliad,7658,0.0009140767824497258
Gonzales,2020-06-10,155,Gonzales,20837,0.007438690790420886
Gray,2020-06-10,106,Gray,21886,0.004843278808370648
Grayson,2020-06-10,389,Grayson,136212,0.0028558423633747395
Gregg,2020-06-10,273,Gregg,123945,0.002202589858404938
Grimes,2020-06-10,252,Grimes,28880,0.008725761772853186
Guadalupe,2020-06-10,151,Guadalupe,166847,0.0009050207675295331
Hale,2020-06-10,67,Hale,33406,0.0020056277315452314
Hall,2020-06-10,2,Hall,2964,0.0006747638326585695
Hamilton,2020-06-10,10,Hamilton,8461,0.0011818933932159319
Hansford,2020-06-10,21,Hansford,5399,0.0038896091868864603
Hardeman,2020-06-10,4,Hardeman,3933,0.0010170353419781336
Hardin,2020-06-10,144,Hardin,57602,0.0024999131974584215
Harris,2020-06-10,15238,Harris,4713325,0.003232961868744464
Harrison,2020-06-10,259,Harrison,66553,0.003891635238080928
Hartley,2020-06-10,12,Hartley,5576,0.002152080344332855
Haskell,2020-06-10,3,Haskell,5658,0.0005302226935312832
Hays,2020-06-10,465,Hays,230191,0.0020200616010182847
Hemphill,2020-06-10,1,Hemphill,3819,0.0002618486514794449
Henderson,2020-06-10,71,Henderson,82737,0.0008581408559652875
Hidalgo,2020-06-10,804,Hidalgo,868707,0.000925513435485152
Hill,2020-06-10,30,Hill,36649,0.0008185762230893067
Hockley,2020-06-10,27,Hockley,23021,0.0011728421875678728
Hood,2020-06-10,31,Hood,61643,0.0005028957059195692
Hopkins,2020-06-10,39,Hopkins,37084,0.0010516664868946177
Houston,2020-06-10,153,Houston,22968,0.0066614420062695925
Howard,2020-06-10,17,Howard,36664,0.00046367008509709794
Hudspeth,2020-06-10,11,Hudspeth,4886,0.0022513303315595578
Hunt,2020-06-10,132,Hunt,98594,0.0013388238635211067
Hutchinson,2020-06-10,44,Hutchinson,20938,0.0021014423536154362
Irion,2020-06-10,1,Irion,1536,0.0006510416666666666
Jack,2020-06-10,4,Jack,8935,0.0004476776720761052
Jackson,2020-06-10,19,Jackson,14760,0.0012872628726287264
Jasper,2020-06-10,32,Jasper,35529,0.0009006726899152804
Jeff Davis,2020-06-10,0,Jeff Davis,2274,0.0
Jefferson,2020-06-10,1184,Jefferson,251565,0.004706537077892393
Jim Hogg,2020-06-10,4,Jim Hogg,5200,0.0007692307692307692
Jim Wells,2020-06-10,15,Jim Wells,40482,0.00037053505261597745
Johnson,2020-06-10,214,Johnson,175817,0.0012171746759414618
Jones,2020-06-10,636,Jones,20083,0.03166857541204003
Karnes,2020-06-10,4,Karnes,15601,0.0002563938209089161
Kaufman,2020-06-10,308,Kaufman,136154,0.0022621443365600717
Kendall,2020-06-10,35,Kendall,47431,0.0007379140224747528
Kenedy,2020-06-10,0,Kenedy,404,0.0
Kent,2020-06-10,0,Kent,762,0.0
Kerr,2020-06-10,20,Kerr,52600,0.00038022813688212925
Kimble,2020-06-10,1,Kimble,4337,0.00023057412958266084
King,2020-06-10,0,King,272,0.0
Kinney,2020-06-10,1,Kinney,3667,0.0002727024815925825
Kleberg,2020-06-10,20,Kleberg,30680,0.000651890482398957
Knox,2020-06-10,1,Knox,3664,0.0002729257641921397
Lamar,2020-06-10,158,Lamar,49859,0.0031689364006498326
Lamb,2020-06-10,18,Lamb,12893,0.0013961064143333591
Lampasas,2020-06-10,9,Lampasas,21428,0.00042001120029867465
La Salle,2020-06-10,4,La Salle,7520,0.0005319148936170213
Lavaca,2020-06-10,20,Lavaca,20154,0.0009923588369554431
Lee,2020-06-10,29,Lee,17239,0.0016822321480364291
Leon,2020-06-10,11,Leon,17404,0.0006320386118133762
Liberty,2020-06-10,110,Liberty,88219,0.0012468969269658463
Limestone,2020-06-10,34,Limestone,23437,0.0014506976148824509
Lipscomb,2020-06-10,7,Lipscomb,3233,0.0021651716671821837
Live Oak,2020-06-10,9,Live Oak,12207,0.0007372818874416319
Llano,2020-06-10,3,Llano,21795,0.00013764624913971095
Loving,2020-06-10,0,Loving,169,0.0
Lubbock,2020-06-10,759,Lubbock,310569,0.002443901355254388
Lynn,2020-06-10,10,Lynn,5951,0.0016803898504453034
McCulloch,2020-06-10,3,McCulloch,7984,0.000375751503006012
McLennan,2020-06-10,138,McLennan,256623,0.0005377538256508574
McMullen,2020-06-10,0,McMullen,743,0.0
Madison,2020-06-10,17,Madison,14284,0.0011901428171380566
Marion,2020-06-10,18,Marion,9854,0.0018266693728435153
Martin,2020-06-10,3,Martin,5771,0.0005198405822214521
Mason,2020-06-10,32,Mason,4274,0.007487131492746842
Matagorda,2020-06-10,73,Matagorda,36643,0.0019921949622028765
Maverick,2020-06-10,142,Maverick,58722,0.002418173767923436
Medina,2020-06-10,216,Medina,51584,0.004187344913151364
Menard,2020-06-10,0,Menard,2138,0.0
Midland,2020-06-10,177,Midland,176832,0.0010009500542888165
Milam,2020-06-10,37,Milam,24823,0.001490553116061717
Mills,2020-06-10,1,Mills,4873,0.00020521239482864764
Mitchell,2020-06-10,1,Mitchell,8545,0.00011702750146284377
Montague,2020-06-10,9,Montague,19818,0.00045413260672116256
Montgomery,2020-06-10,1122,Montgomery,607391,0.0018472450200941403
Moore,2020-06-10,864,Moore,20940,0.04126074498567335
Morris,2020-06-10,27,Morris,12388,0.00217952857604133
Motley,2020-06-10,1,Motley,1200,0.0008333333333333334
Nacogdoches,2020-06-10,315,Nacogdoches,65204,0.004830991963683209
Navarro,2020-06-10,70,Navarro,50113,0.0013968431345159939
Newton,2020-06-10,6,Newton,13595,0.0004413387274733358
Nolan,2020-06-10,3,Nolan,14714,0.00020388745412532283
Nueces,2020-06-10,303,Nueces,362294,0.0008363373392879815
Ochiltree,2020-06-10,52,Ochiltree,9836,0.005286701911346075
Oldham,2020-06-10,4,Oldham,2112,0.001893939393939394
Orange,2020-06-10,102,Orange,83396,0.0012230802436567702
Palo Pinto,2020-06-10,13,Palo Pinto,29189,0.0004453732570488883
Panola,2020-06-10,214,Panola,23194,0.00922652410106062
Parker,2020-06-10,105,Parker,142878,0.0007348927056649729
Parmer,2020-06-10,98,Parmer,9605,0.010203019260801666
Pecos,2020-06-10,107,Pecos,15823,0.006762308032610757
Polk,2020-06-10,62,Polk,51353,0.0012073296594161977
Potter,2020-06-10,2766,Potter,117415,0.02355746710386237
Presidio,2020-06-10,2,Presidio,6704,0.0002983293556085919
Rains,2020-06-10,4,Rains,12514,0.000319642000958926
Randall,2020-06-10,740,Randall,137713,0.005373494150879002
Reagan,2020-06-10,2,Reagan,3849,0.0005196154845414394
Real,2020-06-10,1,Real,3452,0.00028968713789107763
Red River,2020-06-10,83,Red River,12023,0.006903435082758047
Reeves,2020-06-10,11,Reeves,15976,0.0006885327991987982
Refugio,2020-06-10,5,Refugio,6948,0.0007196315486470927
Roberts,2020-06-10,2,Roberts,854,0.00234192037470726
Robertson,2020-06-10,17,Robertson,17074,0.0009956659247979385
Rockwall,2020-06-10,194,Rockwall,104915,0.001849115951007959
Runnels,2020-06-10,2,Runnels,10264,0.00019485580670303975
Rusk,2020-06-10,65,Rusk,54406,0.0011947211704591404
Sabine,2020-06-10,15,Sabine,10542,0.0014228799089356858
San Augustine,2020-06-10,49,San Augustine,8237,0.005948767755250698
San Jacinto,2020-06-10,19,San Jacinto,28859,0.0006583734710142417
San Patricio,2020-06-10,41,San Patricio,66730,0.0006144163045107148
San Saba,2020-06-10,1,San Saba,6055,0.00016515276630883568
Schleicher,2020-06-10,0,Schleicher,2793,0.0
Scurry,2020-06-10,26,Scurry,16703,0.0015566065976171945
Shackelford,2020-06-10,1,Shackelford,3265,0.00030627871362940275
Shelby,2020-06-10,215,Shelby,25274,0.008506765846324286
Sherman,2020-06-10,28,Sherman,3022,0.009265387160820648
Smith,2020-06-10,238,Smith,232751,0.0010225519976283669
Somervell,2020-06-10,1,Somervell,9128,0.00010955302366345311
Starr,2020-06-10,61,Starr,64633,0.0009437903238283849
Stephens,2020-06-10,4,Stephens,9366,0.00042707666026051675
Sterling,2020-06-10,0,Sterling,1291,0.0
Stonewall,2020-06-10,0,Stonewall,1350,0.0
Sutton,2020-06-10,0,Sutton,3776,0.0
Swisher,2020-06-10,18,Swisher,7397,0.00243341895362985
Tarrant,2020-06-10,6433,Tarrant,2102515,0.0030596690154410314
Taylor,2020-06-10,248,Taylor,138034,0.0017966587942101222
Terrell,2020-06-10,0,Terrell,776,0.0
Terry,2020-06-10,13,Terry,12337,0.001053740779768177
Throckmorton,2020-06-10,0,Throckmorton,1501,0.0
Titus,2020-06-10,562,Titus,32750,0.01716030534351145
Tom Green,2020-06-10,82,Tom Green,119200,0.0006879194630872483
Travis,2020-06-10,3976,Travis,1273954,0.0031209918097513723
Trinity,2020-06-10,22,Trinity,14651,0.0015016039860760357
Tyler,2020-06-10,16,Tyler,21672,0.0007382798080472499
Upshur,2020-06-10,35,Upshur,41753,0.0008382631188178095
Upton,2020-06-10,0,Upton,3657,0.0
Uvalde,2020-06-10,21,Uvalde,26741,0.0007853109457387533
Val Verde,2020-06-10,21,Val Verde,49025,0.0004283528811830699
Van Zandt,2020-06-10,41,Van Zandt,56590,0.000724509630676798
Victoria,2020-06-10,180,Victoria,92084,0.0019547369792797882
Walker,2020-06-10,1842,Walker,72971,0.02524290471557194
Waller,2020-06-10,85,Waller,55246,0.0015385729283568042
Ward,2020-06-10,2,Ward,11998,0.0001666944490748458
Washington,2020-06-10,213,Washington,35882,0.005936123961875035
Webb,2020-06-10,634,Webb,276652,0.002291687752121799
Wharton,2020-06-10,86,Wharton,41556,0.0020694965829242467
Wheeler,2020-06-10,15,Wheeler,5056,0.0029667721518987344
Wichita,2020-06-10,90,Wichita,132230,0.000680632231717462
Wilbarger,2020-06-10,7,Wilbarger,12769,0.0005482026783616571
Willacy,2020-06-10,45,Willacy,21358,0.00210693885195243
Williamson,2020-06-10,745,Williamson,590551,0.0012615337202036743
Wilson,2020-06-10,46,Wilson,51070,0.000900724495790092
Winkler,2020-06-10,3,Winkler,8010,0.0003745318352059925
Wise,2020-06-10,55,Wise,69984,0.000785893918609968
Wood,2020-06-10,51,Wood,45539,0.0011199191901447112
Yoakum,2020-06-10,8,Yoakum,8713,0.0009181682543326064
Young,2020-06-10,11,Young,18010,0.0006107717934480844
Zapata,2020-06-10,12,Zapata,14179,0.0008463220255307144
Zavala,2020-06-10,12,Zavala,11840,0.0010135135135135136
Anderson,2020-06-11,95,Anderson,57735,0.0016454490343812246
Andrews,2020-06-11,27,Andrews,18705,0.0014434643143544507
Angelina,2020-06-11,281,Angelina,86715,0.003240500490111284
Aransas,2020-06-11,5,Aransas,23510,0.0002126754572522331
Archer,2020-06-11,3,Archer,8553,0.00035075412136092597
Armstrong,2020-06-11,3,Armstrong,1887,0.001589825119236884
Atascosa,2020-06-11,43,Atascosa,51153,0.000840615408675933
Austin,2020-06-11,31,Austin,30032,0.0010322322855620672
Bailey,2020-06-11,29,Bailey,7000,0.004142857142857143
Bandera,2020-06-11,6,Bandera,23112,0.00025960539979231567
Bastrop,2020-06-11,285,Bastrop,88723,0.003212244851954961
Baylor,2020-06-11,1,Baylor,3509,0.00028498147620404675
Bee,2020-06-11,27,Bee,32565,0.0008291110087517273
Bell,2020-06-11,530,Bell,362924,0.0014603608468990753
Bexar,2020-06-11,3648,Bexar,2003554,0.0018207645014808684
Blanco,2020-06-11,11,Blanco,11931,0.0009219679825664236
Borden,2020-06-11,0,Borden,654,0.0
Bosque,2020-06-11,7,Bosque,18685,0.00037463205780037464
Bowie,2020-06-11,363,Bowie,93245,0.00389297013244678
Brazoria,2020-06-11,790,Brazoria,374264,0.002110809482076823
Brazos,2020-06-11,684,Brazos,229211,0.002984149975350223
Brewster,2020-06-11,1,Brewster,9203,0.00010866021949364337
Briscoe,2020-06-11,1,Briscoe,1546,0.000646830530401035
Brooks,2020-06-11,1,Brooks,7093,0.00014098406880022558
Brown,2020-06-11,60,Brown,37864,0.001584618635115149
Burleson,2020-06-11,39,Burleson,18443,0.002114623434365342
Burnet,2020-06-11,56,Burnet,48155,0.0011629114318347004
Caldwell,2020-06-11,85,Caldwell,43664,0.0019466837669475999
Calhoun,2020-06-11,45,Calhoun,21290,0.0021136683889149835
Callahan,2020-06-11,12,Callahan,13943,0.0008606469196012336
Cameron,2020-06-11,990,Cameron,423163,0.0023395240132053135
Camp,2020-06-11,98,Camp,13094,0.007484343974339392
Carson,2020-06-11,6,Carson,5926,0.0010124873439082012
Cass,2020-06-11,33,Cass,30026,0.0010990474921734497
Castro,2020-06-11,37,Castro,7530,0.004913678618857902
Chambers,2020-06-11,88,Chambers,43837,0.0020074366402810413
Cherokee,2020-06-11,54,Cherokee,52646,0.0010257189530068762
Childress,2020-06-11,6,Childress,7306,0.0008212428141253764
Clay,2020-06-11,5,Clay,10471,0.0004775093114315729
Cochran,2020-06-11,1,Cochran,2853,0.0003505082369435682
Coke,2020-06-11,2,Coke,3387,0.000590493061706525
Coleman,2020-06-11,3,Coleman,8175,0.0003669724770642202
Collin,2020-06-11,1553,Collin,1034730,0.0015008746242981261
Collingsworth,2020-06-11,5,Collingsworth,2920,0.0017123287671232876
Colorado,2020-06-11,28,Colorado,21493,0.0013027497324710371
Comal,2020-06-11,137,Comal,156209,0.0008770301327068223
Comanche,2020-06-11,12,Comanche,13635,0.0008800880088008801
Concho,2020-06-11,1,Concho,2726,0.00036683785766691124
Cooke,2020-06-11,23,Cooke,41257,0.0005574811547131396
Coryell,2020-06-11,296,Coryell,75951,0.0038972495424681704
Cottle,2020-06-11,4,Cottle,1398,0.002861230329041488
Crane,2020-06-11,32,Crane,4797,0.006670835939128622
Crockett,2020-06-11,5,Crockett,3464,0.001443418013856813
Crosby,2020-06-11,4,Crosby,5737,0.0006972285166463308
Culberson,2020-06-11,0,Culberson,2171,0.0
Dallam,2020-06-11,35,Dallam,7287,0.004803073967339097
Dallas,2020-06-11,12945,Dallas,2635516,0.004911751626626436
Dawson,2020-06-11,45,Dawson,12728,0.003535512256442489
Deaf Smith,2020-06-11,192,Deaf Smith,18546,0.01035263668715626
Delta,2020-06-11,2,Delta,5331,0.00037516413430876007
Denton,2020-06-11,1599,Denton,887207,0.0018022851487871489
DeWitt,2020-06-11,25,DeWitt,20160,0.001240079365079365
Dickens,2020-06-11,1,Dickens,2211,0.0004522840343735866
Dimmit,2020-06-11,1,Dimmit,10124,9.877518767285657e-05
Donley,2020-06-11,27,Donley,3278,0.00823672971323978
Duval,2020-06-11,5,Duval,11157,0.0004481491440351349
Eastland,2020-06-11,7,Eastland,18360,0.0003812636165577342
Ector,2020-06-11,221,Ector,166223,0.0013295392334394158
Edwards,2020-06-11,0,Edwards,1932,0.0
Ellis,2020-06-11,429,Ellis,184826,0.002321102009457544
El Paso,2020-06-11,3650,El Paso,839238,0.00434918342591732
Erath,2020-06-11,30,Erath,42698,0.0007026090214998361
Falls,2020-06-11,14,Falls,17297,0.0008093889113719142
Fannin,2020-06-11,51,Fannin,35514,0.0014360533873965197
Fayette,2020-06-11,43,Fayette,25346,0.0016965201609721455
Fisher,2020-06-11,2,Fisher,3830,0.0005221932114882506
Floyd,2020-06-11,16,Floyd,5712,0.0028011204481792717
Foard,2020-06-11,0,Foard,1155,0.0
Fort Bend,2020-06-11,2299,Fort Bend,811688,0.00283236908762973
Franklin,2020-06-11,24,Franklin,10725,0.0022377622377622378
Freestone,2020-06-11,12,Freestone,19717,0.0006086118577876959
Frio,2020-06-11,54,Frio,20306,0.002659312518467448
Gaines,2020-06-11,9,Gaines,21492,0.0004187604690117253
Galveston,2020-06-11,1084,Galveston,342139,0.00316830294120226
Garza,2020-06-11,6,Garza,6229,0.0009632364745545031
Gillespie,2020-06-11,5,Gillespie,26988,0.00018526752630798873
Glasscock,2020-06-11,1,Glasscock,1409,0.0007097232079489
Goliad,2020-06-11,7,Goliad,7658,0.0009140767824497258
Gonzales,2020-06-11,157,Gonzales,20837,0.007534673897394059
Gray,2020-06-11,107,Gray,21886,0.004888970117883578
Grayson,2020-06-11,403,Grayson,136212,0.0029586233224679175
Gregg,2020-06-11,274,Gregg,123945,0.0022106579531243698
Grimes,2020-06-11,252,Grimes,28880,0.008725761772853186
Guadalupe,2020-06-11,154,Guadalupe,166847,0.0009230013125797887
Hale,2020-06-11,67,Hale,33406,0.0020056277315452314
Hall,2020-06-11,2,Hall,2964,0.0006747638326585695
Hamilton,2020-06-11,10,Hamilton,8461,0.0011818933932159319
Hansford,2020-06-11,21,Hansford,5399,0.0038896091868864603
Hardeman,2020-06-11,4,Hardeman,3933,0.0010170353419781336
Hardin,2020-06-11,144,Hardin,57602,0.0024999131974584215
Harris,2020-06-11,15552,Harris,4713325,0.00329958150562501
Harrison,2020-06-11,261,Harrison,66553,0.003921686475440626
Hartley,2020-06-11,12,Hartley,5576,0.002152080344332855
Haskell,2020-06-11,3,Haskell,5658,0.0005302226935312832
Hays,2020-06-11,492,Hays,230191,0.0021373555004322495
Hemphill,2020-06-11,1,Hemphill,3819,0.0002618486514794449
Henderson,2020-06-11,74,Henderson,82737,0.0008944003287525532
Hidalgo,2020-06-11,842,Hidalgo,868707,0.0009692566078090772
Hill,2020-06-11,33,Hill,36649,0.0009004338453982374
Hockley,2020-06-11,28,Hockley,23021,0.0012162807871074236
Hood,2020-06-11,31,Hood,61643,0.0005028957059195692
Hopkins,2020-06-11,41,Hopkins,37084,0.001105598101607162
Houston,2020-06-11,153,Houston,22968,0.0066614420062695925
Howard,2020-06-11,18,Howard,36664,0.0004909447959851625
Hudspeth,2020-06-11,11,Hudspeth,4886,0.0022513303315595578
Hunt,2020-06-11,147,Hunt,98594,0.0014909629389212326
Hutchinson,2020-06-11,44,Hutchinson,20938,0.0021014423536154362
Irion,2020-06-11,1,Irion,1536,0.0006510416666666666
Jack,2020-06-11,4,Jack,8935,0.0004476776720761052
Jackson,2020-06-11,20,Jackson,14760,0.0013550135501355014
Jasper,2020-06-11,32,Jasper,35529,0.0009006726899152804
Jeff Davis,2020-06-11,0,Jeff Davis,2274,0.0
Jefferson,2020-06-11,1187,Jefferson,251565,0.004718462425218135
Jim Hogg,2020-06-11,4,Jim Hogg,5200,0.0007692307692307692
Jim Wells,2020-06-11,15,Jim Wells,40482,0.00037053505261597745
Johnson,2020-06-11,220,Johnson,175817,0.0012513010687248674
Jones,2020-06-11,633,Jones,20083,0.031519195339341735
Karnes,2020-06-11,4,Karnes,15601,0.0002563938209089161
Kaufman,2020-06-11,316,Kaufman,136154,0.002320901332314879
Kendall,2020-06-11,35,Kendall,47431,0.0007379140224747528
Kenedy,2020-06-11,0,Kenedy,404,0.0
Kent,2020-06-11,0,Kent,762,0.0
Kerr,2020-06-11,20,Kerr,52600,0.00038022813688212925
Kimble,2020-06-11,1,Kimble,4337,0.00023057412958266084
King,2020-06-11,0,King,272,0.0
Kinney,2020-06-11,1,Kinney,3667,0.0002727024815925825
Kleberg,2020-06-11,20,Kleberg,30680,0.000651890482398957
Knox,2020-06-11,1,Knox,3664,0.0002729257641921397
Lamar,2020-06-11,160,Lamar,49859,0.0032090495196454
Lamb,2020-06-11,18,Lamb,12893,0.0013961064143333591
